# All named functions
# Address	Size	Name
# Extracted from: superb

004c5c94	208	svp_npu_model_read_layer_batch_flag
004c5d94	202	svp_npu_model_read_layer_input_img_bit_width
004c5e8c	202	svp_npu_model_read_layer_img_is_raw_type
004c5f84	190	svp_npu_model_read_layer_output_lut_4_to_8
004c6070	250	svp_npu_model_read_layer_input_name
004c61a0	202	svp_npu_model_read_last_merge_layer_flag
004c6298	230	svp_npu_model_read_layer_dump_en
004c63ac	100	svp_npu_model_read_debug_info_num
004c642c	250	svp_npu_model_read_layer_type_name
004c655c	230	svp_npu_model_read_layer_dump_offset
004c6670	202	svp_npu_model_read_layer_seg_id
004c6768	230	svp_npu_model_read_layer_trap_instr_pc
004c687c	232	svp_npu_model_read_layer_infos_prof_layer_id
004c6990	2	svp_npu_plat_show_task_info
004c6994	34	svp_npu_plat_init_task_info
004c69b8	22	svp_npu_plat_prof_create_info_file
004c69d4	624	FUN_004c69d4
004c6ca4	8	svp_npu_prof_get_work_mode
004c6cb0	452	FUN_004c6cb0
004c6ec0	8	svp_npu_prof_set_work_mode
004c6ecc	226	mpi_svp_npu_get_aicore_freq
004c6fe4	252	mpi_svp_npu_prof_update_info
004c7110	230	mpi_svp_npu_prof_start
004c7224	216	mpi_svp_npu_prof_stop
004c7328	234	FUN_004c7328
004c743c	136	svp_npu_prof_create_file
004c74e0	228	FUN_004c74e0
004c75f4	256	FUN_004c75f4
004c7724	772	FUN_004c7724
004c7a94	770	FUN_004c7a94
004c7e0c	778	FUN_004c7e0c
004c818c	1424	svp_npu_prof_thread
004c87d4	70	svp_npu_prof_match_model
004c8824	240	svp_npu_prof_create_lstm_cont
004c8940	22	svp_npu_prof_wait_prof_data
004c895c	10	svp_npu_prof_sem_wait_data
004c8968	8	svp_npu_prof_sem_post_data
004c8974	106	svp_npu_prof_acl_switch_prof
004c89e8	276	svp_npu_prof_json_init
004c8b24	140	svp_npu_prof_json_exit
004c8bc8	214	svp_npu_prof_save_init
004c8ccc	136	svp_npu_prof_save_exit
004c8d74	332	svp_npu_prof_save_start
004c8efc	230	svp_npu_prof_save_stop
004c9018	406	svp_npu_prof_subscribe_prestart
004c91f8	114	svp_npu_prof_subscribe_postend
004c9280	42	svp_npu_prof_subscribe_stop
004c92ac	142	svp_npu_prof_subscribe_start
004c934c	446	svp_npu_prof_subscribe_init
004c9568	276	svp_npu_prof_subscribe_exit
004c96b0	54	svp_npu_prof_subscribe_get_op_desc_size
004c96f8	124	svp_npu_prof_subscribe_get_op_num
004c978c	114	svp_npu_prof_check_subscribe_index
004c9818	144	svp_npu_prof_subscribe_get_op_type_len
004c98c0	256	svp_npu_prof_subscribe_get_op_type
004c99e8	144	svp_npu_prof_subscribe_get_op_name_len
004c9a90	256	svp_npu_prof_subscribe_get_op_name
004c9bb8	108	svp_npu_prof_subscribe_get_op_start
004c9c34	108	svp_npu_prof_subscribe_get_op_end
004c9cb0	108	svp_npu_prof_subscribe_get_op_duration
004c9d2c	108	svp_npu_prof_subscribe_get_model_id
004c9da8	54	svp_npu_prof_is_init
004c9dec	50	svp_npu_model_prof_is_enable
004c9e28	24	svp_npu_prof_is_acl_api_enable
004c9e44	442	FUN_004c9e44
004ca050	32	svp_npu_prof_model_unload
004ca070	648	svp_npu_json_prof_init
004ca374	4	svp_npu_json_prof_exit
004ca378	14	mpi_svp_npu_prof_init
004ca388	36	mpi_svp_npu_prof_exit
004ca3b4	112	svp_npu_runtime_subscribe_report
004ca43c	212	svp_npu_runtime_launch_callback
004ca538	116	svp_npu_runtime_process_report
004ca5c4	112	svp_npu_runtime_unsubscribe_report
004ca64c	144	svp_npu_runtime_create_ctx
004ca6fc	84	svp_npu_runtime_destroy_ctx
004ca760	88	svp_npu_runtime_set_current_ctx
004ca7d0	90	svp_npu_runtime_get_current_ctx
004ca844	110	svp_npu_runtime_set_device
004ca8cc	110	svp_npu_runtime_reset_device
004ca954	94	svp_npu_runtime_get_device
004ca9cc	94	svp_npu_runtime_get_device_count
004caa44	94	svp_npu_runtime_get_run_mode
004caabc	54	svp_npu_runtime_synchronize_device
004cab04	94	svp_npu_runtime_create_stream
004cab7c	118	svp_npu_runtime_destroy_stream
004cac0c	92	svp_npu_runtime_sync_stream
004cac80	98	svp_npu_runtime_get_model_id
004cacfc	62	svp_npu_runtime_free_model_id
004cad4c	62	svp_npu_runtime_free_model_id_resource
004cad9c	62	svp_npu_runtime_update_model_prof
004cadec	62	svp_npu_runtime_execute_model
004cae3c	116	svp_npu_runtime_execute_model_async
004caec8	58	svp_npu_runtime_get_sub_stream_id
004caf14	58	svp_npu_runtime_process_aicpu_task
004caf60	116	svp_npu_runtime_set_op_wait_timeout
004cafec	4	svp_npu_runtime_init_resource
004caff0	4	svp_npu_runtime_deinit_resource
004caff4	64	svp_npu_runtime_malloc
004cb044	4	svp_npu_runtime_malloc_inner
004cb048	64	svp_npu_runtime_malloc_cached
004cb098	4	svp_npu_runtime_mem_flush
004cb09c	4	svp_npu_runtime_mem_invalid
004cb0a0	4	svp_npu_runtime_free
004cb0a4	4	svp_npu_runtime_free_sec
004cb0a8	4	svp_npu_runtime_malloc_host
004cb0ac	4	svp_npu_runtime_free_host
004cb0b0	94	svp_npu_runtime_query_status
004cb128	176	FUN_004cb128
004cb1fc	588	FUN_004cb1fc
004cb4b0	180	FUN_004cb4b0
004cb590	214	FUN_004cb590
004cb6a0	432	FUN_004cb6a0
004cb898	322	FUN_004cb898
004cba08	96	svp_npu_runtime_impl_func_enter
004cba84	72	svp_npu_runtime_impl_destroy_func_enter
004cbad8	32	svp_npu_runtime_impl_func_exit
004cbb00	4	svp_npu_runtime_get_ssid
004cbb04	134	svp_npu_rt_impl_get_sq_mem
004cbba8	1036	FUN_004cbba8
004cbff4	314	svp_npu_rt_impl_recv_task
004cc158	260	svp_npu_rt_impl_stream_sync
004cc288	324	svp_npu_runtime_impl_subscribe_report
004cc408	330	svp_npu_runtime_impl_unsubscribe_report
004cc590	174	svp_npu_runtime_impl_create_ctx
004cc660	310	svp_npu_runtime_impl_destroy_ctx
004cc7d0	248	svp_npu_runtime_impl_set_current_ctx
004cc904	270	svp_npu_runtime_impl_get_current_ctx
004cca5c	340	svp_npu_runtime_impl_create_stream
004ccbf0	508	svp_npu_runtime_impl_destroy_stream
004cce48	446	svp_npu_runtime_impl_sync_stream
004cd050	216	svp_npu_runtime_impl_set_device
004cd154	148	svp_npu_runtime_impl_reset_device
004cd208	270	svp_npu_runtime_impl_get_device
004cd360	8	svp_npu_runtime_impl_get_device_count
004cd368	10	svp_npu_runtime_impl_get_run_mode
004cd374	366	svp_npu_runtime_impl_sync_device
004cd520	416	svp_npu_runtime_impl_launch_callback
004cd6fc	170	svp_npu_runtime_impl_process_report
004cd7b8	332	svp_npu_runtime_impl_process_aicpu_task
004cd950	142	svp_npu_runtime_impl_get_model_id
004cd9ec	262	svp_npu_runtime_impl_free_model_id
004cdb34	316	svp_npu_runtime_impl_free_model_id_resource
004cdcbc	286	svp_npu_runtime_impl_update_model_prof
004cde24	774	svp_npu_runtime_impl_execute_model
004ce198	322	svp_npu_runtime_impl_execute_model_async
004ce308	16	svp_npu_runtime_impl_sub_stream_id
004ce318	4	svp_npu_runtime_impl_set_op_wait_timeout
004ce31c	184	svp_npu_runtime_malloc_rt_context
004ce3fc	368	svp_npu_runtime_impl_init_resource
004ce5a0	336	svp_npu_runtime_impl_deinit_resource
004ce744	152	svp_npu_runtime_impl_check_input_ctx
004ce800	80	svp_npu_runtime_impl_check_input_stream
004ce864	60	svp_npu_runtime_delete_stream_node_from_busy_list
004ce8a0	86	svp_npu_runtime_put_stream_node_to_busy_list
004ce910	90	svp_npu_runtime_get_ctx_node_from_free_list
004ce984	60	svp_npu_runtime_delete_ctx_node_from_busy_list
004ce9c0	58	svp_npu_runtime_delete_each_ctx_node_from_busy_list
004ce9fc	34	svp_npu_runtime_put_ctx_node_to_free_list
004cea20	96	svp_npu_runtime_init_ctx_list
004cea80	30	svp_npu_runtime_put_ctx_node_to_busy_list
004ceaa0	44	svp_npu_runtime_get_report_node_from_free_list
004ceacc	16	svp_npu_runtime_del_report_node_from_busy_list
004ceadc	32	svp_npu_runtime_put_report_node_to_free_list
004ceafc	86	svp_npu_runtime_init_report_queue
004ceb54	30	svp_npu_runtime_put_report_node_to_busy_list
004ceb74	154	FUN_004ceb74
004cec38	340	FUN_004cec38
004cfcc8	308	svp_npu_dump_init
004cfe54	902	svp_npu_dump_set_info
004d02a4	300	svp_npu_dump_set_cfg
004d0410	226	svp_npu_dump_deinit
004d0538	420	svp_npu_dump_match_model
004d0720	278	svp_npu_dump_result_file
004d0848	3522	svp_npu_dump_aicpu_result_file
004d091c	102	svp_npu_dump_get_dyn_dump_info
004d0994	8	svp_npu_dump_flag
004d09a0	4	svp_npu_dump_release_dump_info
004d09a4	44	svp_npu_dump_init_dump_info_list
004d09e0	12	svp_npu_dump_get_last_model_node
004d09f0	330	svp_npu_dump_add_model_node_to_list
004d0b78	374	svp_npu_dump_add_layer_node_to_list
004d0d28	178	svp_npu_dump_deinit_dump_info_list
004d0ddc	70	svp_npu_dump_free_dump_info
004d0e24	1020	svp_npu_dump_search_dump_info
004d1280	30	toolkit__dumpdata__original_op__init
004d12a4	22	toolkit__dumpdata__shape__init
004d12c4	32	toolkit__dumpdata__op_output__init
004d12ec	30	toolkit__dumpdata__dump_data__init
004d1310	22	toolkit__dumpdata__original_op__get_packed_size
004d1330	32	toolkit__dumpdata__original_op__pack
004d1358	32	toolkit__dumpdata__original_op__pack_to_buffer
004d1380	30	toolkit__dumpdata__original_op__unpack
004d13a8	38	toolkit__dumpdata__original_op__free_unpacked
004d13d8	22	toolkit__dumpdata__shape__get_packed_size
004d13f8	32	toolkit__dumpdata__shape__pack
004d1420	32	toolkit__dumpdata__shape__pack_to_buffer
004d1448	30	toolkit__dumpdata__shape__unpack
004d1470	38	toolkit__dumpdata__shape__free_unpacked
004d14a0	22	toolkit__dumpdata__op_output__get_packed_size
004d14c0	32	toolkit__dumpdata__op_output__pack
004d14e8	32	toolkit__dumpdata__op_output__pack_to_buffer
004d1510	30	toolkit__dumpdata__op_output__unpack
004d1538	38	toolkit__dumpdata__op_output__free_unpacked
004d1568	22	toolkit__dumpdata__dump_data__get_packed_size
004d1588	32	toolkit__dumpdata__dump_data__pack
004d15b0	32	toolkit__dumpdata__dump_data__pack_to_buffer
004d15d8	30	toolkit__dumpdata__dump_data__unpack
004d1600	38	toolkit__dumpdata__dump_data__free_unpacked
004d1630	6	FUN_004d1630
004d1636	10	FUN_004d1636
004d1640	86	FUN_004d1640
004d1696	10	FUN_004d1696
004d16a0	122	FUN_004d16a0
004d171a	18	FUN_004d171a
004d172c	74	FUN_004d172c
004d1776	28	FUN_004d1776
004d179e	40	FUN_004d179e
004d17c6	40	FUN_004d17c6
004d17ee	54	FUN_004d17ee
004d1824	48	FUN_004d1824
004d1854	66	FUN_004d1854
004d1896	24	FUN_004d1896
004d18ae	104	FUN_004d18ae
004d1916	108	FUN_004d1916
004d1984	38	FUN_004d1984
004d19c8	410	FUN_004d19c8
004d1b64	52	protobuf_c_service_invoke_internal
004d1ba4	74	FUN_004d1ba4
004d1c00	6	protobuf_c_version
004d1c0c	4	protobuf_c_version_number
004d1c14	110	protobuf_c_buffer_simple_append
004d1c88	584	protobuf_c_message_get_packed_size
004d1ef4	154	FUN_004d1ef4
004d1fac	728	protobuf_c_message_pack
004d22bc	364	FUN_004d22bc
004d2454	1018	protobuf_c_message_pack_to_buffer
004d28bc	428	FUN_004d28bc
004d2a94	346	protobuf_c_message_free_unpacked
004d2c04	6	protobuf_c_message_init
004d2c0c	2106	protobuf_c_message_unpack
004d34d4	462	FUN_004d34d4
004d36c0	262	protobuf_c_message_check
004d37cc	64	protobuf_c_service_generated_init
004d3824	4	protobuf_c_service_destroy
004d3828	112	protobuf_c_enum_descriptor_get_value_by_name
004d3898	30	protobuf_c_enum_descriptor_get_value
004d38b6	132	protobuf_c_message_descriptor_get_field_by_name
004d393a	30	protobuf_c_message_descriptor_get_field
004d3958	132	protobuf_c_service_descriptor_get_method_by_name
004d39dc	4	hi_mpi_audio_init
004d39e0	4	hi_mpi_audio_exit
004d39e4	4	hi_mpi_audio_set_mod_param
004d39e8	4	hi_mpi_audio_get_mod_param
004d39ec	4	hi_mpi_audio_register_vqe_mod
004d39f0	4	hi_mpi_ai_set_pub_attr
004d39f4	4	hi_mpi_ai_get_pub_attr
004d39f8	4	hi_mpi_ai_clr_pub_attr
004d39fc	4	hi_mpi_ai_enable
004d3a00	4	hi_mpi_ai_disable
004d3a04	4	hi_mpi_ai_set_dmic_gain
004d3a08	4	hi_mpi_ai_get_dmic_gain
004d3a0c	4	hi_mpi_ai_set_chn_attr
004d3a10	4	hi_mpi_ai_get_chn_attr
004d3a14	4	hi_mpi_ai_set_chn_param
004d3a18	4	hi_mpi_ai_get_chn_param
004d3a1c	4	hi_mpi_ai_enable_chn
004d3a20	4	hi_mpi_ai_disable_chn
004d3a24	4	hi_mpi_ai_get_frame
004d3a28	4	hi_mpi_ai_release_frame
004d3a2c	4	hi_mpi_ai_get_raw_frame
004d3a30	4	hi_mpi_ai_release_raw_frame
004d3a34	4	hi_mpi_ai_set_talk_vqe_v2_attr
004d3a38	4	hi_mpi_ai_get_talk_vqe_v2_attr
004d3a3c	4	hi_mpi_ai_set_record_vqe_attr
004d3a40	4	hi_mpi_ai_get_record_vqe_attr
004d3a44	4	hi_mpi_ai_set_talk_vqe_attr
004d3a48	4	hi_mpi_ai_get_talk_vqe_attr
004d3a4c	4	hi_mpi_ai_enable_vqe
004d3a50	4	hi_mpi_ai_disable_vqe
004d3a54	4	hi_mpi_ai_enable_resample
004d3a58	4	hi_mpi_ai_disable_resample
004d3a5c	4	hi_mpi_ai_set_track_mode
004d3a60	4	hi_mpi_ai_get_track_mode
004d3a64	4	hi_mpi_ai_save_file
004d3a68	4	hi_mpi_ai_query_file_status
004d3a6c	4	hi_mpi_ai_get_fd
004d3a70	4	hi_mpi_ai_enable_aec_ref_frame
004d3a74	4	hi_mpi_ai_disable_aec_ref_frame
004d3a78	4	hi_mpi_ao_set_pub_attr
004d3a7c	4	hi_mpi_ao_get_pub_attr
004d3a80	4	hi_mpi_ao_clr_pub_attr
004d3a84	4	hi_mpi_ao_enable
004d3a88	4	hi_mpi_ao_disable
004d3a8c	4	hi_mpi_ao_enable_chn
004d3a90	4	hi_mpi_ao_disable_chn
004d3a94	4	hi_mpi_ao_pause_chn
004d3a98	4	hi_mpi_ao_resume_chn
004d3a9c	4	hi_mpi_ao_send_frame
004d3aa0	4	hi_mpi_ao_enable_resample
004d3aa4	4	hi_mpi_ao_disable_resample
004d3aa8	4	hi_mpi_ao_clr_chn_buf
004d3aac	4	hi_mpi_ao_query_chn_status
004d3ab0	4	hi_mpi_ao_get_chn_delay
004d3ab4	4	hi_mpi_ao_set_volume
004d3ab8	4	hi_mpi_ao_get_volume
004d3abc	4	hi_mpi_ao_set_mute
004d3ac0	4	hi_mpi_ao_get_mute
004d3ac4	4	hi_mpi_ao_set_track_mode
004d3ac8	4	hi_mpi_ao_get_track_mode
004d3acc	4	hi_mpi_ao_get_fd
004d3ad0	4	hi_mpi_ao_set_vqe_attr
004d3ad4	4	hi_mpi_ao_get_vqe_attr
004d3ad8	4	hi_mpi_ao_enable_vqe
004d3adc	4	hi_mpi_ao_disable_vqe
004d3ae0	4	hi_mpi_ao_save_file
004d3ae4	4	hi_mpi_ao_query_file_status
004d3ae8	4	hi_mpi_aenc_register_encoder
004d3aec	4	hi_mpi_aenc_unregister_encoder
004d3af0	4	hi_mpi_aenc_create_chn
004d3af4	4	hi_mpi_aenc_destroy_chn
004d3af8	4	hi_mpi_aenc_send_frame
004d3afc	4	hi_mpi_aenc_get_stream
004d3b00	4	hi_mpi_aenc_release_stream
004d3b04	4	hi_mpi_aenc_get_fd
004d3b08	4	hi_mpi_aenc_get_stream_buf_info
004d3b0c	4	hi_mpi_aenc_set_mute
004d3b10	4	hi_mpi_aenc_get_mute
004d3b14	4	hi_mpi_aenc_clr_chn_buf
004d3b18	4	hi_mpi_adec_register_decoder
004d3b1c	4	hi_mpi_adec_unregister_decoder
004d3b20	4	hi_mpi_adec_create_chn
004d3b24	4	hi_mpi_adec_destroy_chn
004d3b28	4	hi_mpi_adec_send_stream
004d3b2c	4	hi_mpi_adec_clr_chn_buf
004d3b30	4	hi_mpi_adec_get_frame
004d3b34	4	hi_mpi_adec_release_frame
004d3b38	4	hi_mpi_adec_send_end_of_stream
004d3b3c	4	hi_mpi_adec_query_chn_status
004d3b40	4	hi_mpi_adec_get_frame_info
004d3b44	4	ss_mpi_audio_init
004d3b48	4	ss_mpi_audio_exit
004d3b4c	4	ss_mpi_audio_set_mod_param
004d3b50	4	ss_mpi_audio_get_mod_param
004d3b54	4	ss_mpi_audio_register_vqe_mod
004d3b58	4	ss_mpi_ai_set_pub_attr
004d3b5c	4	ss_mpi_ai_get_pub_attr
004d3b60	4	ss_mpi_ai_clr_pub_attr
004d3b64	4	ss_mpi_ai_enable
004d3b68	4	ss_mpi_ai_disable
004d3b6c	4	ss_mpi_ai_set_dmic_gain
004d3b70	4	ss_mpi_ai_get_dmic_gain
004d3b74	4	ss_mpi_ai_set_chn_attr
004d3b78	4	ss_mpi_ai_get_chn_attr
004d3b7c	4	ss_mpi_ai_set_chn_param
004d3b80	4	ss_mpi_ai_get_chn_param
004d3b84	4	ss_mpi_ai_enable_chn
004d3b88	4	ss_mpi_ai_disable_chn
004d3b8c	4	ss_mpi_ai_get_frame
004d3b90	4	ss_mpi_ai_release_frame
004d3b94	4	ss_mpi_ai_get_raw_frame
004d3b98	4	ss_mpi_ai_release_raw_frame
004d3b9c	4	ss_mpi_ai_set_talk_vqe_v2_attr
004d3ba0	4	ss_mpi_ai_get_talk_vqe_v2_attr
004d3ba4	4	ss_mpi_ai_set_record_vqe_attr
004d3ba8	4	ss_mpi_ai_get_record_vqe_attr
004d3bac	4	ss_mpi_ai_set_talk_vqe_attr
004d3bb0	4	ss_mpi_ai_get_talk_vqe_attr
004d3bb4	4	ss_mpi_ai_enable_vqe
004d3bb8	4	ss_mpi_ai_disable_vqe
004d3bbc	4	ss_mpi_ai_enable_resample
004d3bc0	4	ss_mpi_ai_disable_resample
004d3bc4	4	ss_mpi_ai_set_track_mode
004d3bc8	4	ss_mpi_ai_get_track_mode
004d3bcc	4	ss_mpi_ai_save_file
004d3bd0	4	ss_mpi_ai_query_file_status
004d3bd4	4	ss_mpi_ai_get_fd
004d3bd8	4	ss_mpi_ai_enable_aec_ref_frame
004d3bdc	4	ss_mpi_ai_disable_aec_ref_frame
004d3be0	4	ss_mpi_ao_set_pub_attr
004d3be4	4	ss_mpi_ao_get_pub_attr
004d3be8	4	ss_mpi_ao_clr_pub_attr
004d3bec	4	ss_mpi_ao_enable
004d3bf0	4	ss_mpi_ao_disable
004d3bf4	4	ss_mpi_ao_enable_chn
004d3bf8	4	ss_mpi_ao_disable_chn
004d3bfc	4	ss_mpi_ao_pause_chn
004d3c00	4	ss_mpi_ao_resume_chn
004d3c04	4	ss_mpi_ao_send_frame
004d3c08	4	ss_mpi_ao_enable_resample
004d3c0c	4	ss_mpi_ao_disable_resample
004d3c10	4	ss_mpi_ao_clr_chn_buf
004d3c14	4	ss_mpi_ao_query_chn_status
004d3c18	4	ss_mpi_ao_get_chn_delay
004d3c1c	4	ss_mpi_ao_set_volume
004d3c20	4	ss_mpi_ao_get_volume
004d3c24	4	ss_mpi_ao_set_mute
004d3c28	4	ss_mpi_ao_get_mute
004d3c2c	4	ss_mpi_ao_set_track_mode
004d3c30	4	ss_mpi_ao_get_track_mode
004d3c34	4	ss_mpi_ao_get_fd
004d3c38	4	ss_mpi_ao_set_vqe_attr
004d3c3c	4	ss_mpi_ao_get_vqe_attr
004d3c40	4	ss_mpi_ao_enable_vqe
004d3c44	4	ss_mpi_ao_disable_vqe
004d3c48	4	ss_mpi_ao_save_file
004d3c4c	4	ss_mpi_ao_query_file_status
004d3c50	4	ss_mpi_aenc_register_encoder
004d3c54	4	ss_mpi_aenc_unregister_encoder
004d3c58	4	ss_mpi_aenc_create_chn
004d3c5c	4	ss_mpi_aenc_destroy_chn
004d3c60	4	ss_mpi_aenc_send_frame
004d3c64	4	ss_mpi_aenc_get_stream
004d3c68	4	ss_mpi_aenc_release_stream
004d3c6c	4	ss_mpi_aenc_get_fd
004d3c70	4	ss_mpi_aenc_get_stream_buf_info
004d3c74	4	ss_mpi_aenc_set_mute
004d3c78	4	ss_mpi_aenc_get_mute
004d3c7c	4	ss_mpi_aenc_clr_chn_buf
004d3c80	4	ss_mpi_adec_register_decoder
004d3c84	4	ss_mpi_adec_unregister_decoder
004d3c88	4	ss_mpi_adec_create_chn
004d3c8c	4	ss_mpi_adec_destroy_chn
004d3c90	4	ss_mpi_adec_send_stream
004d3c94	4	ss_mpi_adec_clr_chn_buf
004d3c98	4	ss_mpi_adec_get_frame
004d3c9c	4	ss_mpi_adec_release_frame
004d3ca0	4	ss_mpi_adec_send_end_of_stream
004d3ca4	4	ss_mpi_adec_query_chn_status
004d3ca8	4	ss_mpi_adec_get_frame_info
004d3cac	48	FUN_004d3cac
004d3cdc	54	FUN_004d3cdc
004d3d14	168	FUN_004d3d14
004d3df0	26	FUN_004d3df0
004d3e0a	54	FUN_004d3e0a
004d3e40	46	FUN_004d3e40
004d3e6e	66	FUN_004d3e6e
004d3eb0	56	FUN_004d3eb0
004d3ee8	452	FUN_004d3ee8
004d4104	174	FUN_004d4104
004d41e0	162	FUN_004d41e0
004d46a4	232	mpi_adec_init
004d47b8	102	mpi_adec_exit
004d4838	258	ot_mpi_adec_register_decoder
004d4978	236	ot_mpi_adec_unregister_decoder
004d4a9c	1636	ot_mpi_adec_create_chn
004d5258	40	ot_mpi_adec_destroy_chn
004d5288	186	ot_mpi_adec_query_chn_status
004d5368	1600	ot_mpi_adec_send_stream
004d5a98	358	ot_mpi_adec_get_frame
004d5c44	316	ot_mpi_adec_release_frame
004d5dc0	264	adec_send_ao_proc
004d5eec	410	ot_mpi_adec_clr_chn_buf
004d60c0	128	ot_mpi_adec_get_frame_info
004d6170	322	ot_mpi_adec_send_end_of_stream
004d6300	136	FUN_004d6300
004d63a0	82	FUN_004d63a0
004d6404	32	FUN_004d6404
004d642c	168	FUN_004d642c
004d6508	30	FUN_004d6508
004d652c	96	FUN_004d652c
004d65ac	38	FUN_004d65ac
004d65d4	110	FUN_004d65d4
004d6664	38	FUN_004d6664
004d6694	232	FUN_004d6694
004d67a8	138	mpi_aenc_init
004d684c	218	ot_mpi_aenc_register_encoder
004d695c	232	ot_mpi_aenc_unregister_encoder
004d6a7c	2654	ot_mpi_aenc_create_chn
004d76a8	268	ot_mpi_aenc_destroy_chn
004d77f0	74	mpi_aenc_exit
004d784c	170	ot_mpi_aenc_get_stream_buf_info
004d7924	2012	ot_mpi_aenc_send_frame
004d8208	390	mpi_aenc_chn_get_frm_proc
004d83d4	284	ot_mpi_aenc_get_stream
004d852c	228	ot_mpi_aenc_release_stream
004d863c	28	ot_mpi_aenc_get_fd
004d8660	238	ot_mpi_aenc_set_mute
004d8794	220	ot_mpi_aenc_get_mute
004d88b4	146	ot_mpi_aenc_clr_chn_buf
004d8958	18	FUN_004d8958
004d896c	28	FUN_004d896c
004d8994	22	FUN_004d8994
004d89b8	32	FUN_004d89b8
004d89e8	46	FUN_004d89e8
004d8a16	44	FUN_004d8a16
004d8a44	56	FUN_004d8a44
004d8a8c	32	FUN_004d8a8c
004d8aac	96	FUN_004d8aac
004d8b0c	42	FUN_004d8b0c
004d8b48	42	FUN_004d8b48
004d8b84	106	FUN_004d8b84
004d8c14	286	FUN_004d8c14
004d8d60	178	FUN_004d8d60
004d8e48	82	FUN_004d8e48
004d8ebc	106	FUN_004d8ebc
004d8f78	376	FUN_004d8f78
004d9150	574	FUN_004d9150
004d93e4	140	FUN_004d93e4
004d9470	98	FUN_004d9470
004d94f4	206	FUN_004d94f4
004d95e4	148	mpi_ai_init
004d9690	126	mpi_ai_exit
004d9724	76	ot_mpi_ai_set_pub_attr
004d9790	76	ot_mpi_ai_get_pub_attr
004d97fc	714	FUN_004d97fc
004d9b48	1076	FUN_004d9b48
004da048	1424	FUN_004da048
004da68c	318	mpi_ai_chn_get_frm_proc
004da80c	406	FUN_004da80c
004da9e4	192	FUN_004da9e4
004daad4	138	mpi_ai_get_pool_addr
004dab80	310	ot_mpi_ai_enable
004dad04	374	ot_mpi_ai_disable
004daee4	458	ot_mpi_ai_enable_chn
004db114	290	ot_mpi_ai_disable_chn
004db25c	768	ot_mpi_ai_enable_resample
004db5f8	216	ot_mpi_ai_disable_resample
004db704	6054	ot_mpi_ai_set_talk_vqe_v2_attr
004dd2a8	986	ot_mpi_ai_get_talk_vqe_v2_attr
004dd75c	3594	ot_mpi_ai_set_record_vqe_attr
004de7c0	808	ot_mpi_ai_get_record_vqe_attr
004deba4	3640	ot_mpi_ai_set_talk_vqe_attr
004dfc38	712	ot_mpi_ai_get_talk_vqe_attr
004dff9c	1478	ot_mpi_ai_enable_vqe
004e0628	646	ot_mpi_ai_disable_vqe
004e091c	524	ot_mpi_ai_get_frame
004e0b9c	302	ot_mpi_ai_release_frame
004e0d1c	458	ot_mpi_ai_get_raw_frame
004e0f58	256	ot_mpi_ai_release_raw_frame
004e10a0	112	ot_mpi_ai_set_chn_param
004e113c	112	ot_mpi_ai_get_chn_param
004e11d8	100	ot_mpi_ai_set_track_mode
004e1264	76	ot_mpi_ai_get_track_mode
004e12d0	220	ot_mpi_ai_save_file
004e13e8	212	ot_mpi_ai_query_file_status
004e14f8	70	ot_mpi_ai_clr_pub_attr
004e1558	92	ot_mpi_ai_get_fd
004e15d8	378	ot_mpi_ai_enable_aec_ref_frame
004e17bc	182	ot_mpi_ai_disable_aec_ref_frame
004e18a4	482	ot_mpi_ai_set_chn_attr
004e1b0c	290	ot_mpi_ai_get_chn_attr
004e1c84	68	ot_mpi_ai_set_dmic_gain
004e1ce4	76	ot_mpi_ai_get_dmic_gain
004e1d50	16	FUN_004e1d50
004e1d60	24	FUN_004e1d60
004e1d84	32	FUN_004e1d84
004e1da4	74	FUN_004e1da4
004e1e04	132	FUN_004e1e04
004e1ea4	42	FUN_004e1ea4
004e1edc	146	FUN_004e1edc
004e1f94	106	FUN_004e1f94
004e2028	106	FUN_004e2028
004e20bc	370	FUN_004e20bc
004e2290	396	FUN_004e2290
004e2464	72	FUN_004e2464
004e24c4	112	FUN_004e24c4
004e2544	148	mpi_ao_init
004e25f8	92	mpi_ao_exit
004e2664	76	ot_mpi_ao_set_pub_attr
004e26d0	76	ot_mpi_ao_get_pub_attr
004e273c	382	FUN_004e273c
004e2900	134	FUN_004e2900
004e29a8	694	FUN_004e29a8
004e2cec	1222	FUN_004e2cec
004e32ac	70	ot_mpi_ao_enable
004e330c	70	ot_mpi_ao_disable
004e336c	700	ot_mpi_ao_enable_chn
004e36a0	332	ot_mpi_ao_disable_chn
004e3830	128	ot_mpi_ao_pause_chn
004e38d8	104	ot_mpi_ao_resume_chn
004e3964	796	ot_mpi_ao_enable_resample
004e3d24	188	ot_mpi_ao_disable_resample
004e3e10	1912	ot_mpi_ao_send_frame
004e472c	412	ot_mpi_ao_clr_chn_buf
004e4924	112	ot_mpi_ao_query_chn_status
004e49c0	372	ot_mpi_ao_get_chn_delay
004e4b9c	68	ot_mpi_ao_set_volume
004e4bfc	76	ot_mpi_ao_get_volume
004e4c68	186	ot_mpi_ao_set_mute
004e4d60	200	ot_mpi_ao_get_mute
004e4e64	68	ot_mpi_ao_set_track_mode
004e4ec4	76	ot_mpi_ao_get_track_mode
